"","date","outbrk_days","case","case_incrs","death","test","test_pos","hos","residential","grocery","park","retail","transit","workplace","punemp","ppov","pincome","pnoveh","puninsur","page65","black_deaths","white_deaths"
"105",2020-05-05,106,1206281,22368,65988,7581096,15.9116966728821,53315,14.6094766767874,1.91877260942969,27.5458992239662,-18.8409939567454,-22.8862682422364,-36.2534603835255,4.4,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,37.2,14.3
"106",2020-05-06,107,1231290,25009,67920,7835043,15.715165826148,52629,14.7446959711285,-0.683090861215741,33.8008230086471,-20.9601883722793,-22.8500935477748,-36.3652232008138,4.4,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,37.2,14.3
"107",2020-05-07,108,1258717,27427,70657,8136536,15.4699370837909,51519,14.6682875737359,0.994011339314822,45.2393218736069,-21.156306471521,-22.6493893727605,-36.2466643915326,4.4,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,40.9,15.8
"108",2020-05-08,109,1286195,27478,72431,8433625,15.2507966621708,49831,16.0292197315421,-0.0957847531066181,19.4709576993624,-24.8209979037735,-24.7247635228753,-35.6028192308172,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,40.9,15.8
"109",2020-05-09,110,1310987,24792,73862,8725199,15.0252962711796,48620,8.43936765907806,10.7659717183336,30.1186378835157,-22.7746334098264,-21.821843300532,-22.5279118743188,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,40.9,15.8
"110",2020-05-10,111,1332465,21478,74883,8991425,14.819286153196,47020,5.54966031502178,7.59968721063377,38.6790463038053,-19.1143271611103,-24.352194006995,-23.2981485856319,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,40.9,15.8
"111",2020-05-11,112,1350640,18175,75767,9372907,14.4100437569689,46393,13.7156556727448,-5.95539603612363,15.3084073744894,-22.6963594907988,-24.0242279432482,-33.45178099955,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,42.8,16.6
"112",2020-05-12,113,1373259,22619,77237,9681134,14.1848981741189,47469,14.0305869004278,-1.54491309994171,33.631259298124,-20.1811520164052,-21.5233020554665,-34.1735694479093,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,42.8,16.6
"113",2020-05-13,114,1394422,21163,78932,9999794,13.9445072568495,46784,13.8190862413369,-0.259702902138528,41.8311709052325,-18.1476716800844,-20.7618730742287,-34.0885199912534,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,42.8,16.6
"114",2020-05-14,115,1421028,26606,80801,10363332,13.7120763862433,45631,13.4332015127707,0.163150520228005,45.695224126655,-18.4731173232436,-21.315384843579,-34.4354606790376,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,42.8,16.6
"115",2020-05-15,116,1445622,24594,82298,10721374,13.4835516417952,44344,14.1105275417168,-1.30357673693678,49.4901565700601,-20.4041176548453,-22.1159922456718,-33.7523486299646,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,42.8,16.6
"116",2020-05-16,117,1470274,24652,83282,11083429,13.265515572843,43252,7.09360516073777,1.85649286657516,69.9191815696889,-20.1567006931695,-18.1984416733026,-19.8236847138589,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,42.8,16.6
"117",2020-05-17,118,1490388,20114,84127,11454357,13.0115378803018,41635,6.27892050379252,-1.66584047760459,54.2578986069738,-17.0828427475917,-22.6287765995743,-21.2645750124543,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,42.8,16.6
"118",2020-05-18,119,1511316,20928,84970,11808806,12.7982117751786,41601,12.2986546986432,-1.55665199025748,29.0574299482964,-14.274889497057,-21.5879600183063,-31.1272136723564,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,42.8,16.6
"119",2020-05-19,120,1532074,20758,86295,12209510,12.5482021801039,41751,12.6776267448714,1.90695319032835,44.8212784369519,-13.1637925744379,-19.3280217539854,-32.2497150817746,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,50.3,20.7
"120",2020-05-20,121,1553321,21247,87686,12616447,12.3118735409422,41652,12.3811342545796,3.37481199210827,52.7430532687335,-11.4449253391894,-16.7204452057727,-32.556410121734,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,50.3,20.7
"121",2020-05-21,122,1579786,26465,89073,13037367,12.1173700180412,41077,12.1975560082525,5.74876432501525,60.689078534705,-11.0730106104346,-14.6189200479552,-32.8983592116809,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,50.3,20.7
"122",2020-05-22,123,1604224,24438,90408,13445865,11.9309839865267,39893,12.4936088987968,5.71451310919839,63.0166765790938,-13.9327781490918,-13.2265702289768,-33.4936492450188,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,50.3,20.7
"123",2020-05-23,124,1625744,21520,91467,13835715,11.7503432240401,38508,5.64381177736426,6.72811209624709,76.8967515059486,-16.2103613005877,-13.2640209368482,-18.5359507059605,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,50.3,20.7
"124",2020-05-24,125,1645759,20015,92145,14216482,11.5764153185014,37589,3.8135346865409,6.6931236326749,103.746450928908,-8.94177618945714,-18.1678582543473,-21.2804698898802,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,50.3,20.7
"125",2020-05-25,126,1664486,18727,92698,14638999,11.3702173215532,37538,18.6886654258468,-1.8083044228522,93.4945564919991,-16.401062572148,-27.1792934092148,-67.5441566182002,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,50.3,20.7
"126",2020-05-26,127,1681048,16562,93338,14944487,11.2486162957618,37675,11.2994826848126,3.66938983409978,58.6726994729983,-10.9562980094142,-17.8169458071916,-30.9094097597383,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,54.6,22.7
"127",2020-05-27,128,1700359,19311,94656,15252519,11.1480536428114,38267,11.3286315350621,3.6695649688426,68.0238454332516,-9.61803608177972,-15.4698331788495,-30.4904322273479,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,54.6,22.7
"128",2020-05-28,129,1722869,22510,95880,15666291,10.9972998714246,37949,11.6451180418353,4.53226415978785,57.0097805768441,-10.1512132079689,-14.622904603071,-30.1979276130211,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,54.6,22.7
"129",2020-05-29,130,1746230,23361,97058,16152949,10.8105956379854,36898,11.6484926260904,2.36455914581129,66.3171501891307,-13.7535687548568,-13.959351649059,-28.8642351324634,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,54.6,22.7
"130",2020-05-30,131,1769920,23690,97986,16578301,10.6761241697807,35626,4.72811174933033,4.86191533899209,91.7108179518015,-13.6711158639882,-8.44226972309464,-9.31561326548077,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,54.6,22.7
"131",2020-05-31,132,1791501,21581,98632,16974249,10.5542283490716,34760,3.63173212593961,4.5008801607543,101.442722971526,-7.480066429092,-9.78371773718517,-11.8752285121775,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,54.6,22.7
"132",2020-06-01,133,1811816,20315,99297,17385995,10.4211234387218,34186,9.21132773566692,6.23924911923582,63.8874071767105,-3.97816579761367,-12.0500008292822,-27.3590646333747,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,54.6,22.7
"133",2020-06-02,134,1831733,19917,100254,17804086,10.2882731525786,33827,10.0025620111101,6.97240818446454,74.7367754945593,-5.22070625798355,-12.2121478922454,-28.6799227091769,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,54.6,22.7
"134",2020-06-03,135,1851956,20223,101243,18270356,10.1363979990319,33162,9.81887717281275,9.15341627595333,68.6887532370231,-3.40637684231822,-11.6318604878168,-28.8984908455779,14.7,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,54.6,22.7
"135",2020-06-04,136,1872305,20349,102131,18730440,9.99605455077404,32721,9.87699762843471,8.64384710823403,79.257370369609,-5.3494597032405,-10.9307480522913,-28.9631094616388,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,54.6,22.7
"136",2020-06-05,137,1895545,23240,102953,19236208,9.85404711781033,32335,10.0096321715497,5.96429883011182,73.40247945303,-9.65445988107078,-11.3018267916104,-28.8628290464202,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,54.6,22.7
"137",2020-06-06,138,1918356,22811,103679,19727667,9.72419090407396,31838,4.00938121998217,7.26578964098219,92.9930096777941,-10.4655243300844,-7.50999571487944,-10.6839892467866,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,54.6,22.7
"138",2020-06-07,139,1937108,18752,104125,20172990,9.60248332051917,31303,3.14522251130307,5.96057098941375,97.2396756619788,-5.02982202635682,-8.76062474585819,-13.0668922311598,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,54.6,22.7
"139",2020-06-08,140,1954058,16950,104785,20567805,9.50056654076602,31095,9.05563542548454,4.09338094254522,70.5527619653545,-5.09282055173243,-11.9272466477034,-27.2183554675961,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,54.6,22.7
"140",2020-06-09,141,1971091,17033,105683,20986853,9.39202747548668,31088,9.91200077700753,5.01033289106559,63.2107944491124,-5.45706566517968,-12.622858931642,-28.2711879423301,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,61.6,26.2
"141",2020-06-10,142,1991747,20656,106567,21415369,9.30054952590357,30767,9.29600218686579,6.80492269441326,76.5038269264275,-3.01248959153766,-10.127715033646,-28.1484000879639,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,61.6,26.2
"142",2020-06-11,143,2013755,22008,107464,21874634,9.2058911705677,29607,9.39293595341632,7.2378294172643,85.0503752641961,-4.10917385412691,-9.11678454565775,-28.7252650253398,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,61.6,26.2
"143",2020-06-12,144,2037047,23292,108234,22472611,9.06457643039342,29062,8.52907849332009,6.71534815176725,103.496117670316,-6.82121816875242,-6.34146005813071,-28.2111690457618,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,61.6,26.2
"144",2020-06-13,145,2062233,25186,108925,22968632,8.97847551390958,28333,2.60267640031612,8.5877603400531,121.038132983557,-6.97922412927408,-1.75738292041186,-8.10418685335957,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,61.6,26.2
"145",2020-06-14,146,2083485,21252,109279,23453477,8.88348026179658,27783,1.91160060537098,7.1610468675602,126.292270754784,-1.07276620133776,-2.67030870705485,-10.5995202684958,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,61.6,26.2
"146",2020-06-15,147,2101915,18430,109659,23885993,8.79978069155425,27763,8.18976577787073,5.60106737517737,86.427347668699,-1.52165161666145,-7.92229475969584,-26.9769476525637,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,61.6,26.2
"147",2020-06-16,148,2125288,23373,110388,24350187,8.72801510723511,28176,8.81333797248664,8.0369739149215,95.0112490180109,-1.10326193915051,-8.89688245518449,-27.8684573300979,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,61.6,26.2
"148",2020-06-17,149,2149107,23819,111155,24835210,8.65346820099367,28495,8.51097092589568,7.91967982795747,95.4334050009655,-0.629159381559499,-7.35096325187758,-28.2538821930691,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,61.6,26.2
"149",2020-06-18,150,2176521,27414,111859,25350905,8.58557515007847,28341,8.32829680881529,8.58574666120804,101.321546035367,-1.2054070555192,-6.07328240695293,-28.6466665255708,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,61.6,26.2
"150",2020-06-19,151,2207475,30954,112514,25924589,8.51498552204627,28537,7.73912820064979,8.04784314101973,103.519991642178,-4.71383264187419,-5.01055428983544,-29.0970311559618,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,61.6,26.2
"151",2020-06-20,152,2239179,31704,113142,26483199,8.45509260418275,27884,2.00765961398556,12.7079938941772,118.318295553697,-5.06310024529502,-0.384342401297867,-8.86438695648814,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,61.6,26.2
"152",2020-06-21,153,2266399,27220,113432,26994223,8.39586677490217,28148,0.422995802732902,11.1951382282179,123.559426304708,-1.2230903247886,-1.92974537107872,-9.70813584681871,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,61.6,26.2
"153",2020-06-22,154,2293375,26976,113715,27460395,8.35157323847672,28729,8.29486134585381,3.05936547500897,86.7725713654629,-2.87357612950216,-6.92083411190228,-29.3093507816322,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,61.6,26.2
"154",2020-06-23,155,2326274,32899,114423,27951656,8.32249080340714,30158,8.61722258470498,6.96263398424442,101.462928170479,-0.940109539778614,-6.92675458390038,-29.6447755520793,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,65.8,28.5
"155",2020-06-24,156,2364815,38541,115147,28470285,8.30625685692995,31022,8.23513291055117,7.29245068323259,99.7389682849738,-0.201562748235906,-5.58610559849724,-28.4940012481052,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,65.8,28.5
"156",2020-06-25,157,2403814,38999,117646,29106411,8.25870973923923,31759,8.16233229696969,8.3270073657768,108.100364854718,-0.699451597638775,-3.7150132049391,-28.6602920320538,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,65.8,28.5
"157",2020-06-26,158,2448186,44372,118282,29712587,8.23955854130103,31648,8.18674410706214,5.86128586280875,105.41116920373,-5.74646332088508,-3.0691194669651,-28.7497242411875,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,65.8,28.5
"158",2020-06-27,159,2491825,43639,118790,30311529,8.22071694238849,32377,2.56698506939268,6.30112634532817,112.206790210811,-7.34741363131259,2.76623372922509,-9.92039106177624,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,65.8,28.5
"159",2020-06-28,160,2533559,41734,119060,30895077,8.20052657580365,32376,2.10920158771548,4.64589924387713,107.087859158011,-1.80776791638728,1.57820262333825,-9.36642884286024,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,65.8,28.5
"160",2020-06-29,161,2572666,39107,119390,31461898,8.17708454842743,33482,8.29317669416977,4.99457814795994,78.703098838532,-0.112902946043566,-6.22182600242672,-28.3496024643522,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,65.8,28.5
"161",2020-06-30,162,2619906,47240,119986,32085269,8.16544813758613,35146,8.63500588996762,8.63407123133106,82.1427353746237,2.53427452684248,-5.7866667663102,-29.1668431410096,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,65.8,28.5
"162",2020-07-01,163,2670494,50588,120687,32717951,8.16216761251339,36284,7.67800684739356,14.2052184975804,92.0833541716397,7.32056157856716,-2.13153749426317,-29.8511406176701,13.3,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,65.8,28.5
"163",2020-07-02,164,2724234,53740,121384,33379997,8.16127694678942,37402,6.98748952956377,22.6313211340058,124.94102264966,12.5219594909506,3.04968173920093,-32.7475695200076,11.1,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,65.8,28.5
"164",2020-07-03,165,2778369,54135,121980,34090209,8.15004976942206,37692,12.1319598810828,23.2758368250464,0,4.3929660658554,-5.69720303790503,-51.8209553556566,11.1,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,65.8,28.5
"165",2020-07-04,166,2832984,54615,122285,34731761,8.15675312288369,38043,2.67543302077078,5.68621064508381,0,-23.3644104306866,-14.6141155006075,-25.788964217217,11.1,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,65.8,28.5
"166",2020-07-05,167,2878644,45660,122494,35413082,8.12875874514396,38643,1.20309055159055,0.736985892981,115.887216594826,-4.98289732710336,1.08588532443892,-15.9286660271592,11.1,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,65.8,28.5
"167",2020-07-06,168,2919561,40917,122736,35912960,8.12954710500053,39651,8.42423547091945,7.98046333693482,99.6505293494875,2.74408819059348,-3.17578412053431,-32.7503481349651,11.1,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,65.8,28.5
"168",2020-07-07,169,2971192,51631,123656,36547191,8.1297410791434,41635,8.73486454765139,8.27519334313297,94.0987576682533,0.637783257954393,-5.57567072978712,-31.2773899952415,11.1,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,69.7,30.2
"169",2020-07-08,170,3033298,62106,124551,37173270,8.15989015763208,42948,8.46328657846602,8.12310760249992,90.5062744364238,0.454514279721125,-5.97245633992899,-29.9377847196558,11.1,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,69.7,30.2
"170",2020-07-09,171,3091993,58695,125418,37812612,8.17714734967264,43784,8.4420804187205,8.47280897021169,103.558090951553,-0.318832939740997,-4.95576460993556,-30.1539247889865,11.1,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,69.7,30.2
"171",2020-07-10,172,3158353,66360,126272,38622697,8.17745327313626,51452,8.97662859655927,4.93229151751863,86.9148522513295,-6.60354440827939,-5.33093150985324,-30.0081051485373,11.1,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,69.7,30.2
"172",2020-07-11,173,3221115,62762,127021,39320618,8.19192363660205,51682,2.88045028659018,6.91730762982653,116.864205880902,-7.3024653533138,0.744499532883797,-9.45809514839553,11.1,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,69.7,30.2
"173",2020-07-12,174,3281789,60674,127497,40078370,8.18842931985508,52550,1.90658713661447,6.0290000778835,128.515723229312,-1.258887734338,0.99266069937723,-11.5274204423461,11.1,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,69.7,30.2
"174",2020-07-13,175,3339873,58084,127824,40771026,8.19178060419672,53826,7.80664368143518,5.78107475656629,97.8171867963733,-0.412237824939195,-6.48880878822377,-29.1426231534619,11.1,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,69.7,30.2
"175",2020-07-14,176,3402639,62766,128558,41540770,8.19108312147319,55356,8.46811620052256,7.15902446979628,99.1062405987725,-0.260386221759414,-7.80683470983415,-30.1928617416739,11.1,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,69.7,30.2
"176",2020-07-15,177,3467724,65085,129414,42301628,8.19761357647985,55886,8.04674465378777,8.56448578106933,101.357685108728,1.06382460760099,-6.80056338234325,-29.3076059208125,11.1,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,69.7,30.2
"177",2020-07-16,178,3538475,70751,130387,43128187,8.20455309192571,57158,8.24836824108276,8.60689520479221,108.841691098762,-0.673346155298073,-5.37704724499631,-29.7131829774273,11.1,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,69.7,30.2
"178",2020-07-17,179,3615147,76672,131333,43964023,8.22296676534811,57455,8.64127214691877,5.98406184655006,94.6350984083569,-5.94052962077954,-4.82028055262791,-29.8513956689276,11.1,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,69.7,30.2
"179",2020-07-18,180,3679973,64826,132204,44724852,8.22802722745734,57325,2.423861799325,6.98847293042256,126.92334529052,-7.19506856331052,1.30962170212741,-10.3189814130583,11.1,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,69.7,30.2
"180",2020-07-19,181,3744233,64260,132730,45522388,8.22503643701644,57566,1.79028181366011,5.79878267305391,123.481623068423,-1.71752514502692,0.359740875202097,-12.6273347865602,11.1,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,69.7,30.2
"181",2020-07-20,182,3800795,56562,133090,46232259,8.22108865586689,58032,8.01265547139338,5.03295255901177,99.5924514844608,-1.5037211598459,-6.86323729667321,-29.7229369245665,11.1,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,69.7,30.2
"182",2020-07-21,183,3863945,63150,134128,46981601,8.22437915642764,58984,8.5591385259129,6.2753007196205,99.2985794633235,-1.29408617144037,-8.15502276650939,-30.451271737609,11.1,14.0604630028422,29318.1775287039,7.25741711649323,9.04128879883724,18.2637267943571,73.7,32.4
